"groceries_index","cpi_index",cpi_and_rent_index
62.76199946689316,78.1403093159733,57.197717741
61.27622151022384,71.00964684267362,51.4731461601
62.65912417229169,76.88527999092577,50.5521803986
68.28199294253074,74.81229780634439,48.3795017469
67.81239935812464,77.65106910200292,49.8531410368
67.31410232476411,76.6233604404587,52.2876879295
55.80336037967597,68.5771621794779,46.3878015789
52.41876824042809,69.03248413687002,45.7240039296
85.8148757732413,90.9068713049632,61.5344864373
77.13536297627017,77.54095897139123,52.8113983678
69.82209177546197,76.06249170710183,51.452608857
54.85761166073265,67.8410741193419,47.0389427948
71.907823180389,78.20981401084772,53.6101013712
54.48044581773562,65.38867569987077,45.1229995856
62.12662033781815,71.62863006373917,48.8734083635
67.14646046746698,72.86269511199318,48.6195496944
76.19456279144383,84.23295196338731,66.8409849419
67.01399006751707,75.0213626745557,50.4012482198
67.82790926428675,73.8656868642931,49.4573988861
53.510621885028996,66.20148289817274,45.3818298181
58.79765083436524,67.84697544055783,46.8208146997
55.34747195735229,68.21493518841713,51.207351529
53.278096230917505,68.64084084790304,49.0462067224
53.52868541290206,65.49739005955342,44.7511303423
54.72894271579485,68.14283601019446,46.0525207728
60.61452846571894,69.2980528682533,45.1638199809
52.027278888432434,67.00074717111897,49.3279173094
50.843425488665304,65.53142211983206,43.3361212277
51.09170193136029,65.444599379238,44.9330660452
53.236619868255275,65.55193592903194,46.5443210699
50.17245974261675,67.39289779472546,43.9974969799
54.43487294955426,70.57397072303992,53.4615110852
54.10320297879876,67.61922616902534,48.7639051551
52.75815264976751,64.21342039096956,40.3825435471
56.86132306676201,72.87970043347867,54.7257954631
53.63922086007356,64.47404513285397,45.0385472336
51.23115661223725,65.9479111750228,42.5795310053
53.62031985126974,67.49117295281948,46.2053900616
52.746384296466886,69.80549485889627,46.8927629554
50.98060536514977,65.31129572417323,43.6407045013
55.1004704852383,70.20899189455814,48.7872696183
53.14473505836295,67.10922741039428,45.3774942632
58.03011967420392,73.63965184241601,59.5047328826
53.583966639154504,68.00604801725049,47.4750231894
50.045273773941666,66.56519813217531,50.5073634702
58.28704097459888,68.8174116602292,50.6191133178
52.551326727531325,68.25164275966623,47.9877324468
44.56153352560501,58.3678451022014,43.4795863457
40.7077734816018,56.19385569060519,33.9481443341
40.212791157452095,53.70625358500259,32.1711390785
77.13536297627017,77.54095897139123,52.8113983678
36.08436400812357,45.6867693824595,32.104037263
30.166751965026627,38.32620482005615,24.8799940029
35.74367918978761,43.110206571622996,28.4443891437
30.192666328174035,37.72835157152649,23.5772536218
30.598985914888793,38.23248157850412,24.9273311705
88.28813760527403,99.42949708716378,76.0668042015
73.47526255421455,75.88047806307861,57.5060374033
58.85667117271878,72.90258152299933,56.6276191024
59.79703460663188,77.79174321417223,69.2828511303
63.76831290219452,73.42235467429003,54.5234983409
63.06180666402956,70.36512155048801,50.4509034002
58.143821677290475,76.11512903740532,52.1898933682
59.73667071650186,69.80686538883887,48.1181592419
60.61452846571894,69.2980528682533,45.1638199809
56.31734493797453,62.266533372741186,41.3205078508
53.31191764374048,62.18617652489035,38.5904567902
65.90026499373968,76.92688274430687,54.1211497173
65.13556975957539,74.59827195872293,48.25780227
74.44505767913029,78.69175588487997,66.3645205075
59.93912246762794,72.72862912104624,56.5229250275
63.18658733815797,70.40960177808321,45.3993156524
70.24723248290702,74.36100473471818,49.9154194321
53.870891864075375,61.71436855384117,41.1062978325
62.1157781450825,74.3815561789606,49.5100332435
51.858778496330245,61.8656378119654,40.3864867326
61.994279011575614,74.22135969862701,49.8178950329
55.84280879188251,71.06045984985997,46.8853869882
97.59685387247387,100.09876609428885,61.8334468175
67.49455191845341,74.35679377511491,47.3897416189
58.83958949886987,70.03801292227169,53.801926811
60.897082644443856,65.13544839204994,45.1482764678
67.36363719651823,72.20444203031595,48.3896139365
70.67666040192738,73.89128046564079,47.4686708268
55.64060295512452,67.67931543445397,45.1863692511
71.76176316903637,78.29433565569755,56.2416402838
64.53472840857671,73.33075931044058,48.8874264841
41.40172137019546,45.609974700313614,26.9558268725
36.155593265342944,45.27107540135796,28.6155674747
37.23924675049326,50.44730206377164,32.8451008728
35.699902259521586,45.13480814609363,29.1102153853
36.155593265342944,45.27107540135796,28.6155674747
35.628228250264215,47.83498770043788,32.7035781912
80.67080426217056,90.02319323862265,74.670223403
23.8213052145529,30.25175523008521,17.9335465992
24.486134997433254,29.819451468377373,17.0638520579
26.95072542743386,34.40744393934308,21.8954783511
26.95072542743386,34.40744393934308,21.8954783511
99.64418360740491,93.13296258048321,83.2313337291
38.79456739856502,32.58752630407058,19.5709458746
33.95992004279344,38.54635740402228,26.8554568413
49.94805601729189,66.24157925486884,51.2890114099
25.884849563990752,33.5764616344832,21.7476764524
31.883539473264854,37.99005607842028,26.2509954151
34.082111910255094,36.967506443693004,21.9845862457
62.12662033781815,71.62863006373917,48.8734083635
61.622838803442,82.55474890553029,56.7607386385
63.91130079498113,80.97229333755072,68.1695460389
61.159594570112084,80.03314597197928,57.1231566379
57.683799092798594,72.07486760388436,53.5604734924
59.28519321031458,70.05782320369843,48.4398191686
60.077376132443284,71.68648204426363,50.7670621399
58.587749014935085,79.43725771170716,60.5450286745
58.53561228266144,76.05257789153949,55.4235642821
61.50906710991715,74.63724190823771,53.7199434217
55.04532338160896,71.45431861956378,54.0182791863
59.889510353903134,75.87566163434822,56.9891060024
89.2577872063548,100.65549089922325,70.368316536
90.26579684998528,109.8648848071203,75.2576878756
26.56797289207587,33.72931804283087,22.6711266772
98.76107546658423,106.27624865615807,70.1652145693
94.86400712526894,103.77706677053365,76.2924337549
91.8567462806231,100.83459289308574,71.1949998794
29.516790109315266,39.12457527451751,25.9641003781
30.400018275678743,38.78537081011277,25.3927380094
33.38187119490312,39.59638523278514,27.4184272811
32.446816674404964,40.76874046580165,29.5993747517
31.996952094451515,41.80858743402899,29.9098404105
31.695154238403173,41.26027943205622,28.7024475889
30.093705074538246,36.52998783618596,24.4692221307
29.495948578051202,37.95223635231573,25.2297105175
29.89718220663344,36.507113649486186,25.5759787689
28.693754281182198,38.24037011084402,25.5427284172
31.509957229965924,39.664599352132576,27.1840187472
32.60381303650471,37.20215842029071,24.5941213037
29.35004749599928,36.56934107890869,24.4541441364
28.044276013882484,37.85089232740317,25.8539741296
30.91087575897631,36.82157713813401,26.0345063906
32.85376300372432,42.76353649890004,32.3223040672
32.95098774937655,40.983001177638144,29.9252428297
34.374489496295716,40.89229845487662,26.4954098097
40.13760228781318,50.647913510085175,33.8961495159
41.550525710108865,48.818910320664,31.8033306348
40.49331205608216,50.156415269222265,33.0212644769
42.430017754877134,51.7691779670147,35.5195117761
43.682367885945716,53.96190650342187,43.0688382162
30.614240836992707,35.347098869921055,22.3690320144
41.86232755343737,51.42510619182639,38.0527491861
61.96262979164809,62.72806705961762,44.5139345997
42.11868514154269,54.812599010922234,37.7269790968
34.08057493655055,38.25663144108057,24.0818691423
31.0305732709251,35.71676124852397,21.8875449816
31.822704490277708,39.83892463055297,26.9829740425
25.36223087534647,31.874681145769795,19.2011344624
31.883539473264854,37.99005607842028,26.2509954151
28.135725356622565,33.032160223975445,20.9196827069
28.25235491375183,35.483697186457775,22.2878264683
29.78186622413277,36.11399042713726,23.4644759788
29.0204600264027,34.07529104505011,21.2836745772
28.112283885861928,35.03041053560901,20.9212195925
30.22111997006155,35.701704496697126,22.7793383357
29.810362803325425,35.1638784524488,22.5994548497
30.614240836992707,35.347098869921055,22.3690320144
31.438137687397443,37.61408692167297,24.8247133296
25.61581910453285,32.05457452038788,19.7333715175
24.84503432980412,29.21014194580299,17.7540110189
30.11756637158664,36.04109688108885,22.3246099006
27.79999885279999,35.28370926698035,23.0713131737
28.780610231619892,33.84937652062776,21.2359323575
29.896422403865298,38.557144164214236,27.7814606207
25.4455739771115,30.786382524262052,20.7037133174
32.366152861940975,34.32471503589365,21.98339342
32.878052241240766,42.66919398930427,35.4582938661
27.788304466935664,33.312924098458545,22.129002504
28.1565840504785,32.040446203667024,21.655081739
26.738625960739533,31.9775067959672,20.4586049614
26.43462405242548,33.21351168574998,20.6336961763
25.48768484797355,31.78576263991631,21.458711744
31.424761158970455,38.094407009316186,27.907596593
26.56797289207587,33.72931804283087,22.6711266772
27.109448689791236,31.158221801583284,19.6509099914
27.34152906504062,37.03977089522982,30.9138805065
25.862751634784214,32.0420146943959,21.3939158933
32.18389120930586,37.85137746300025,26.7348232047
26.485522395600803,33.289542621322695,21.8557521003
28.45163887179332,31.769884816232548,20.4212295007
38.77040427912388,45.35289491380952,28.5397323352
29.03834729418332,34.93069690183388,23.5350445024
29.194573295945826,39.63713653442304,26.2247201836
27.31961229468106,35.11617317430228,21.7560575657
32.77192536770566,40.568262831349415,26.1093383705
26.269620983259923,36.94750264964399,21.6389832465
41.04643976360874,48.43257837264883,35.2209311759
32.926027413033445,45.13075940729041,29.6195477986
40.6824750319661,42.2803266337505,26.7652048809
37.250350389440406,51.38299591048104,31.7552092505
43.027527192260266,56.93377496138705,37.495328436
45.837649109527675,55.29269314104449,37.9455176002
38.48822445751698,48.381841148995825,30.4026697299
51.621251381948404,59.26592468825685,37.9215575669
44.94142997033237,53.77264972367107,35.5748875418
48.16249971701542,60.3850368959886,47.0118853318
56.131805277441984,65.07658517602867,46.7248499764
43.588358172616495,55.89854081434127,37.0896605728
44.5225208348427,48.88452327350116,35.4313739158
48.22242614627601,60.691510861444975,47.1379076896
45.382137601494286,53.70880834698043,35.3110788353
49.525725809526115,62.952511744800546,45.9833955537
54.055807562658856,65.199896548897,47.7961900127
38.73537210503148,48.564449578658355,33.6288772252
49.804400360221564,57.85729646743425,38.3223518238
42.75542619737716,55.50607819501212,37.5516147371
39.723461388099906,51.86005266712914,35.4143188717
49.62135887556761,58.892956867701244,37.9547281028
42.88924168140391,56.57818904371032,38.2709614161
62.13686336831926,67.98970321463332,43.5107735302
63.045687714967116,68.22491520885855,45.0072649238
60.87773107019082,70.06132012728791,48.5743316498
68.40148318416193,76.86926844538588,52.4662147508
127.40521849707712,131.24009648261156,90.5873185687
120.86103405682805,121.56513932495332,82.5282879897
116.3118621464781,119.23479820452228,95.1193437442
128.64005664537373,123.35481898824514,87.7094362133
27.366374441532177,39.711651055353926,25.2834521529
127.86843865572844,126.12657836091353,95.020515085
27.892746933765945,32.735132546820886,19.572876104
30.688786310535104,34.64759839666458,21.0346201132
30.527894791326695,32.53027735459006,19.6245264075
33.491472761148025,36.1295899083511,21.564149547
41.03023073956971,43.03147164238786,24.8997283372
28.61619501946759,32.731307169382184,18.9838533909
32.56687003684691,37.90958709358602,24.746766892
30.51562980438245,35.66615796622134,22.2092506883
30.143273205331973,34.46365711370003,20.4303951434
26.514540659265645,33.46572460724474,19.9500860443
30.51562980438245,35.66615796622134,22.2092506883
28.415735938774063,34.14928665658153,19.9267833696
19.76126551133719,26.5019356726303,18.0659013181
35.251572737090775,37.71843275790494,22.1822405922
23.822965307646406,30.318650843690353,22.8780816353
57.10731033063012,72.61183590756946,50.6872207914
53.1119810188559,68.08311980145697,48.5586214635
51.40309779090458,60.61290937676033,42.7626951321
49.42087455381443,63.468039174098635,47.2787773361
46.784237433146444,60.32295029779141,39.7910016298
53.556037331853126,69.47893747433494,53.195488566
55.13896232622012,71.7447772881937,57.76290063
54.960057455078385,61.97510207591554,46.136735633
54.12962461334722,65.00443849659992,46.9099185763
52.605563781117205,63.440231447110705,42.7014768844
58.902598500633694,68.91186173910647,47.3528502793
55.86772873784742,64.56905236377052,45.1029905557
58.732413663058466,69.58465717704809,52.0738514724
51.691244606191475,64.0529427035115,46.4687122844
45.40195635324244,58.72216588561832,39.0476913069
51.51092639661634,65.61691196387106,47.0910657805
51.54866597653843,64.45847138862,44.287912181
60.76392933531206,81.65508621444,76.227517436
55.55516561913292,70.2336197142256,51.9803362736
51.375608816365514,68.7016185869489,49.9953377915
62.05748212801579,73.92266546478476,54.1090782521
58.902598500633694,68.91186173910647,47.3528502793
52.1900540841846,64.38201284871482,44.7028299755
54.28272377462526,71.65172849653246,60.228456928
70.05061816827643,77.81950720662823,59.0027862934
80.66235554859968,75.70983802137972,54.5963015021
50.5254708365498,61.05589697043213,42.5397903716
45.341612838980154,61.09290415392824,51.4745626795
51.15381810344959,62.74972501962741,48.1309935041
52.37283893989879,68.4015851336103,47.8108204831
49.047833124306344,69.68477993248807,50.5162461972
54.484586828763035,66.54169633256328,47.683336217
26.65796597621623,26.725107008929488,17.5385155614
94.84126165265376,92.38599088931353,100.06121769
25.587392111747796,32.565423985716485,21.7855192618
50.99676479669275,56.48401465335338,43.4871254075
22.399060651467764,25.164827766725367,15.0491941375
70.38506067650809,75.17882502333606,61.775652294
23.09254119611014,27.449046665551386,17.1133978188
29.85759010963884,38.94921948750579,30.5585366244
31.0114251251368,28.72317210744479,19.675060682
33.229699860475165,34.35949764821016,25.6078995887
26.295065342565444,27.78610109203148,20.1906467982
33.395208958659296,37.93721595803758,30.5417973365
40.001223041557395,49.630061220304896,32.3806568626
38.01735561290086,45.7613343282213,30.647811582
35.678110081525,41.36763428195117,27.0485063475
69.06526494314234,77.3734620739554,54.0450524926
59.55569607599339,71.6583068505562,49.4097333015
63.88945293804872,76.34238596713519,52.8451229032
55.43841712796752,71.76073766732134,53.227810783
66.58303421326855,76.7191904326039,53.4394208411
66.52002040452095,78.4121276972787,59.7829510155
38.757541378346374,51.452464642291915,46.347607369
46.67866947414835,56.82599739464248,35.8758254728
36.01661973989373,41.334632950542364,26.2363967837
38.78774370386647,49.938871492020326,31.5480451977
59.79703460663188,77.79174321417223,69.2828511303
25.272794772900355,26.88367815405261,18.1574080433
100,100,100
18.96982281102565,24.42810530544251,14.5088933016
56.256514132739554,60.66488859217003,43.4145652325
44.88407431302504,60.68459203570462,46.1439855956
44.88407431302504,60.68459203570462,46.1439855956
94.84126165265376,92.38599088931353,100.06121769
84.40963726571195,68.57479948974381,42.559018088
40.001223041557395,49.630061220304896,32.3806568626
40.001223041557395,49.630061220304896,32.3806568626
23.796943773983134,23.67066342116773,15.2175621339
20.861827311039992,22.877296942690638,14.8294755553
19.160217657095814,21.678912680502403,13.8253597466
20.325812644494114,23.46185312807552,14.4947027449
18.17630753076393,20.53099287380014,12.4575999954
16.175094976839173,19.298777009070413,11.8249323068
16.405178172456957,19.00268839937897,11.6375050094
41.69425787233883,48.79465386220367,36.7496097534
47.768299786311594,59.13522018916977,53.6666510436
40.81930109898245,48.96034263756894,31.5149990732
38.78774370386647,49.938871492020326,31.5480451977
43.31190192170188,49.846221674399544,30.5300436483
40.001223041557395,49.630061220304896,32.3806568626
19.899153828443485,20.91134225830156,12.4781682425
25.81098019556009,28.033394614260036,18.0043118287
25.81098019556009,28.033394614260036,18.0043118287
25.208410155330785,27.65174169761609,18.2440081415
25.208410155330785,27.65174169761609,18.2440081415
56.89295703458791,53.9416609715093,40.6685137532
38.757541378346374,51.452464642291915,46.347607369
72.4313048305765,70.75235447381445,55.1134389399
64.25101318363635,71.77124470325477,48.9792611309
25.036843885066013,28.639797619465195,18.9144218348
25.036843885066013,28.639797619465195,18.9144218348
40.001223041557395,49.630061220304896,32.3806568626
63.62594353061133,67.30962120246873,51.1320720955
33.21325041356686,44.588905240721076,30.4235644928
68.6560087578252,78.54962321640173,60.4526373254
28.06589399200196,35.1824220002125,23.5139473964
73.89978415150267,77.44569300550394,78.2845716865
44.42255599091298,61.159972710422075,37.9571414801
29.422074184314816,37.864415624797886,25.2133989449
61.96262979164809,62.72806705961762,44.5139345997
33.22866975395923,45.14428984899049,31.5339452384
66.53651264704774,72.5217562617923,51.9276301006
23.066130880286405,28.922062213231474,18.7732004328
70.27595478296111,74.24432069364919,53.2137137682
22.94039403768483,28.671801717493885,18.2772739111
91.2543706486918,104.25444893721647,72.4499559761
52.92659798999122,63.399387847347256,42.9282810995
27.028779697161436,31.14463661766152,21.1256092822
29.964334143128475,39.51596670883576,24.4990476707
44.2486223577149,44.149141761467035,31.6077466728
67.80911259515815,64.43844989579719,47.6391019723
41.903409856557325,49.56027585541124,35.8763093531
18.96982281102565,24.42810530544251,14.5088933016
52.5080736700664,67.31740823931418,46.6583506874
26.74155220367762,32.69433649951297,21.9960463194
43.95386559517435,47.216166994303705,30.6672272841
43.80987357737243,51.96536234949609,43.0875518498
42.02101029996809,53.13122907161326,36.5842906078
39.98398612439909,44.0692645215402,29.4337620153
81.96542795819606,81.59204664015738,62.8239822043
42.87989402651402,53.684395633353176,33.5418596205
25.79850596778511,32.48745565413642,21.4259777853
33.73417042504266,43.65938675191357,29.4208771446
35.273925185027025,48.03739842404356,30.9685414157
20.979310306366713,22.737936462873968,13.9766533218
72.77706425324645,69.42747676362433,49.2346870747
19.723691779270254,19.009937526111585,12.0589102901
97.13252731518351,108.79880014053604,76.2454065741
44.339535501887305,57.08830802157141,35.3219325063
37.95888062988587,45.948110890482994,31.3319168462
42.328716311313464,51.610518469691904,33.267236533
82.99256049892823,82.28357540448232,74.8911262439
84.6413911340773,83.68695364969496,80.2821012215
58.89647524083684,64.5648656680971,48.7275834188
79.40416751924973,81.5268113417915,61.6383239268
72.742785053838,75.29122174427002,63.207818906
40.7077734816018,56.19385569060519,33.9481443341
61.08770372092969,76.7592305781533,57.475980118
66.15211335305644,71.74849496326613,49.421094231
73.59920040583818,62.387090616945976,38.8427732083
63.42174563745805,64.11798091112499,41.0583546408
62.92547682203029,69.87121070581766,48.9424548277
90.75947674347759,81.59570264439117,61.5515404096
76.61613944811172,79.46570324461172,52.0918636471
26.946107387208723,34.76744417993264,25.3486448996
66.9114594773776,65.12205337330758,47.8323929514
40.51284481219399,39.67900987556357,25.5474313234
79.90218609260626,83.64556867235208,58.0655098629
44.80279359229106,55.87048631322647,41.3564576614
51.49450282026417,70.22203306219798,56.712232673
57.896413642518496,59.7111592730506,45.6768195987
31.399806618792365,35.24362751120885,24.1924163824
72.4313048305765,70.75235447381445,55.1134389399
57.63950029595761,70.08173120755892,52.771246389
46.914778829598895,42.75935723499819,26.8278305736
41.94227089905696,46.14239106564434,27.9979148906
35.785097126336126,37.63413488728648,25.1103058933
99.3479184328632,111.11634529283624,75.8558670446
61.682204964655654,64.2187290695811,43.8249394136
48.28842540286463,57.3653730705862,35.8963494445
28.37117380901402,39.570502650345006,26.2275234252
77.61575765218402,77.77394018089255,55.6075613899
24.253195204922214,23.069656247223595,14.4782494653
58.902598500633694,68.91186173910647,47.3528502793
23.682275789631813,24.81353190365101,14.4565041879
20.03835595134168,20.01763429713586,12.2232012677
32.9380073506126,43.06960031288414,28.5793363761
36.94491673706444,43.78721072180711,27.1437469758
66.78418556245282,63.19014219419259,41.949559779
69.34952743268728,72.81552474207338,53.0672275264
30.882962996045944,33.30147140844115,23.5911879063
26.34211705771843,33.97927726915832,20.4373957897
45.55461953703179,60.398966919117036,43.2091457218
35.8430137226597,42.54828692736963,28.1133872707
63.38673962523171,65.12585637099559,51.0548392545
63.562475759189915,70.35521430715215,46.6200680264
76.19456279144383,84.23295196338731,66.8409849419
57.844371742048025,66.57240181827989,46.2490321624
20.33534698596596,20.08807257595605,12.6431501175
58.04460705360343,59.12798906701008,44.3960744275
58.52891920269846,66.26355200228734,47.178231407
76.19456279144383,84.23295196338731,66.8409849419
25.048034382813245,22.51923806946859,13.1684985491
69.83249041225056,71.4105695569597,59.73029618
48.25472618182401,41.89087392479703,28.5629341403
37.80843799457466,45.28372206615921,30.6527782347
35.83667745662888,41.281210243267225,27.110431688
33.20568869313167,41.10373610323146,27.447873604
40.778352336568204,48.6146235255431,37.1486794974
75.96281434963352,70.02966917620951,52.7107487724
49.89468371677305,66.75492873551467,49.8742894285
21.897108005737234,22.410002352245474,13.7043444182
29.32103800640899,35.22975992534107,25.0291023824
30.688786310535104,34.64759839666458,21.0346201132
65.37069619051262,73.31132234125135,70.6689299845
29.35322664112049,31.099717217490213,20.5310447981
48.16249971701542,60.3850368959886,47.0118853318
59.09132085517888,76.13012213115726,49.6131650336
90.78486985516072,78.7393181027759,55.7019299565
25.65868476815763,23.199105876311734,14.1889362575
87.61530025437783,76.61371066878938,56.334328944
65.98543205888306,64.42709837756912,47.2460511032
81.16136573429009,87.56950542458071,73.8703947137
38.35767353750456,47.927483682534586,31.7901773054
39.98398612439909,44.0692645215402,29.4337620153
28.355728279295406,32.21701741666969,20.6336524739
35.257885803013586,34.71512861183514,22.6293004056
57.69150606453547,60.13198853397472,41.5017303792
58.884271448592926,69.37104963695063,56.5453760556
34.399698271690774,46.138366752853955,29.9520553868
78.7831223590023,69.26622126978594,49.1244294212
71.98939595277247,71.59273871699989,60.7827882239
64.23538625761303,68.0113205475039,58.7789006642
67.08510849067645,68.77724691880258,45.0003276768
37.35214898015204,37.01713531649094,26.6371920958
51.72221651759935,68.08714521196563,49.3520209584
67.92871596112265,72.08075668515325,58.0479746754
25.66194342971461,28.408409510156847,17.7390715927
42.30290731109479,56.711905690909234,33.6825975389
29.442080384356302,38.67694752936526,25.1228553421
23.873681332267132,28.772905739622352,19.8058933052
21.452012297317715,24.332022588323866,14.8508359904
64.7428764487339,66.17270661030837,44.1759020555
66.60694280863541,67.90988952346441,49.7186837243
96.5907980546717,91.69419652792212,77.5128080572
85.35515030617533,79.5714743290334,52.4341509566
21.913409733885356,26.88482175503257,18.5938140869
37.20249133308235,34.634046718776446,21.7512095163
53.80295916647696,60.02648031252848,41.5388789481
62.5009613080593,70.98284912062532,45.7797774367
31.611290688838267,38.69297935568972,24.224821034
40.020055098519045,56.138155773609675,34.981948347
35.00769358601866,41.739187357559814,27.0711495885
35.13041638865174,42.67770531879938,28.281959944
32.924286796536315,33.08812147068401,19.9197673764
34.072197501127455,40.125432040823036,28.6854251962
17.790778203396023,18.4611237405596,11.5578805596
74.75695470414315,78.61805980260789,62.6509236856
68.53260427438111,74.68367942771813,50.4203488081
60.58570551990186,67.48179013145884,46.4272232182
66.07293469607079,73.03733586631783,67.8916003913
57.00661288019442,60.98398919599369,42.864600091
82.09669166157386,82.59220365012901,74.668018824
22.412778413116687,21.9480329246511,13.985925282
40.58847736900623,41.370023523896826,27.2910864706
22.987932279558517,30.39306146883677,19.4811038131
68.9764467974246,71.66791610251472,56.3356373239
21.055907130654923,25.60104075651305,16.4590052912
53.16383611667156,66.0422443906887,42.6289007959
23.45006769348895,29.548172190542672,19.0730293588
22.951832245638254,26.005459384489964,17.6808703886
68.14683509496147,69.35641907308384,55.2850489586
57.77868056455478,63.16563713016098,48.1574880671
43.588358172616495,55.89854081434127,37.0896605728
78.63881638881871,76.22082364237139,56.4616092725
54.055807562658856,65.199896548897,47.7961900127
43.46388701416402,41.15181028922395,29.1514101077
59.14689094250662,69.25619892665065,44.4628208037
38.22132269425925,47.317037788947594,31.3903312949
37.80843799457466,45.28372206615921,30.6527782347
70.27595478296111,74.24432069364919,53.2137137682
60.385493446371584,66.05366194282273,47.0899825904
57.80876295664977,64.3053917764759,54.4599021473
75.22261959793921,69.05026851914376,49.7279198426
49.96191721610995,66.096715887019,49.484064098
43.80987357737243,51.96536234949609,43.0875518498
38.78774370386647,49.938871492020326,31.5480451977
23.622912129140854,29.239424012905584,18.1404045817
61.23295932503516,73.67848172241655,65.3573422047
41.84135326433637,45.45886018296892,30.8061497762
69.26526295203843,69.45703643617703,51.7121980231
38.48822445751698,48.381841148995825,30.4026697299
76.10076459092143,75.03344929904435,58.5663746388
76.27767886407447,76.28706708105564,61.1259849736
27.750681403319206,33.77564246613291,22.5046551509
70.8788078130866,68.27348699458875,47.8735600066
43.02334248629212,63.47476607761816,37.2728940823
52.746384296466886,69.80549485889627,46.8927629554
35.24629089054176,44.64388528021416,27.5993988512
53.14473505836295,67.10922741039428,45.3774942632
79.40416751924973,81.5268113417915,61.6383239268
71.44529287711411,68.92991835743122,51.8144805409
62.6888285623435,61.8049699185346,44.8863755673
57.60870613601063,62.11071033531614,46.2176111208
74.3827946624503,77.12059275386316,68.2920037344
66.07293469607079,73.03733586631783,67.8916003913
78.47041568671251,75.23323812434961,56.2968880328
60.76392933531206,81.65508621444,76.227517436
34.082111910255094,36.967506443693004,21.9845862457
87.76178413542192,91.03523602345145,86.3326465761
116.3118621464781,119.23479820452228,95.1193437442
91.53775417906955,100.71981284940546,69.38899737
21.899381597083888,24.075897961922497,14.6326683173
37.80843799457466,45.28372206615921,30.6527782347
29.4630934571058,31.78473664401117,20.5538133251
23.841380102209985,21.115282532271763,12.1923876449
53.3928760365745,60.95932049218279,41.6622086478
34.47382950131808,33.396287067895756,21.4640254239
89.97422173759398,102.36254078722634,60.7513558436
38.904909685529546,37.49823765371249,24.0749254587
73.69510299031913,72.26956298088378,49.0474330413
72.93840451772866,68.44297414680416,51.0702299322
65.46599317021261,65.16684992889982,45.7763858085
56.34582244554927,61.75081545068881,50.5476713372
45.28539967263631,53.01918710899637,32.8667008815
82.796264794656,79.17457561793132,51.0323259531
63.08223819307352,63.205008388741504,45.313725738
53.971558703332754,69.06513217075813,45.9526416665
26.946107387208723,34.76744417993264,25.3486448996
76.01797338614563,74.29737581065812,53.3788285635
80.35334014342097,81.30885424731072,65.6073896137
23.632219265624784,34.126823817176756,20.4146885199
59.79703460663188,77.79174321417223,69.2828511303
52.95760019893262,63.99808586777659,59.5901830357
27.63999258055071,29.554817563517343,18.501994888
84.40963726571195,68.57479948974381,42.559018088
19.08863149692058,20.87060081863444,12.7588645501
72.27620294263724,72.32171101418633,49.5558634681
25.201549582384875,31.469502910809577,19.5672948935
72.4313048305765,70.75235447381445,55.1134389399
58.89647524083684,64.5648656680971,48.7275834188
69.30976995167207,71.5408134522793,50.0361291461
87.76178413542192,91.03523602345145,86.3326465761
81.78757516094885,83.41401052168582,53.0564771609
32.95098774937655,40.983001177638144,29.9252428297
71.35534571348958,74.5412071479017,60.6372163018
34.58183947900975,45.88341506550193,29.3963333879
55.64060295512452,67.67931543445397,45.1863692511
62.65912417229169,76.88527999092577,50.5521803986
74.59761068917739,81.75789618158564,77.4764792203
67.85235482424685,75.46257115907765,54.8077517151
35.417140306915435,42.980408137187474,35.1205289994
40.20570387237848,51.02465516767871,34.4669152498
23.430681641023146,24.0082326682293,14.5061705134
67.06906860301068,69.54519082512802,50.8712196611
72.2814806596646,73.7450868334244,50.8901726688
70.33801335512959,73.77418658209912,57.3126020262
51.15381810344959,62.74972501962741,48.1309935041
67.03625970846441,70.96409019908612,56.3330412854
35.17892895886907,37.360945082868646,25.2706687573
66.60694280863541,67.90988952346441,49.7186837243
79.65892255785343,72.95004719279368,50.435731064
74.91852002957016,70.31589918067668,57.4187310454
86.30808346184384,82.2476974358723,62.6862581056
31.883539473264854,37.99005607842028,26.2509954151
66.55262059052036,67.71549490812667,46.0871238013
127.671399997851,108.20812257121868,88.667862153
52.95760019893262,63.99808586777659,59.5901830357
66.9114594773776,65.12205337330758,47.8323929514
52.605563781117205,63.440231447110705,42.7014768844
54.428054832599685,61.23348581263978,46.2531496042
67.80911259515815,64.43844989579719,47.6391019723
60.13425288744118,59.13468225327876,48.2645715975
76.10076459092143,75.03344929904435,58.5663746388
72.77706425324645,69.42747676362433,49.2346870747
21.46869630909514,22.078025067179716,13.6060133923
34.08057493655055,38.25663144108057,24.0818691423
89.17141080045047,74.32080402269737,50.8596025994
66.60694280863541,67.90988952346441,49.7186837243
60.990730405574126,66.46457670152708,48.4291054597
76.10076459092143,75.03344929904435,58.5663746388
82.4191011147822,84.82831864786249,75.0633935276
62.450755863180106,65.46336094958257,46.9443763612
26.56797289207587,33.72931804283087,22.6711266772
50.94455271529219,49.65213981090061,30.3992836617
69.59042766918701,71.02532472300311,59.9479321841
89.17141080045047,74.32080402269737,50.8596025994
27.839511724175747,34.46825731697033,22.2343758487
77.61575765218402,77.77394018089255,55.6075613899
28.82003005464445,40.69595680539679,26.2267390582
